0,1,2,3,4,5,6,7,8,9
2.4897196254279947,3.4282619349809176,20.87016394122775,5.1073383798841325,7.96508322154835,19.474765144577788,3.8201161237320425,4.297804629753211,7.163926146707413,7.312551549111904
5.304306048465719,3.505716363943072,12.07356391967596,2.8350452144466627,4.166039398782589,4.212312326378638,5.8019576373495765,5.500265097095638,4.66653785217024,3.0780964985410444
4.60426875390177,1.3337606615868205,2.599110907533293,5.409875304536892,2.605087303019949,1.2536776389352344,2.7737559502274545,4.893281265378741,4.127976922243164,2.922441741750073
2.363546672526425,3.246367961540582,4.293251362199551,4.3936920755023445,2.6080952257065526,5.151836601616035,9.622763623695509,4.529653892108333,2.7002155124652547,2.5934236910981365
2.8950813348415636,4.2820859926953805,3.305841927112785,3.735765425800339,5.438399038231748,4.557455923993517,4.9699293720441595,5.487695729651236,4.147675073945455,2.9948107540586735
2.0797236636260874,3.601315317736621,2.9404041169509743,6.5877392748611365,1.7520023551306168,1.8715393630440282,3.4496697231088915,9.037250945583612,5.140507645601988,5.098996052313054
4.517639703663445,2.4586942230779583,3.111911972228677,6.14436162035759,4.743487343429575,4.488517905855948,4.052782631899539,1.098152463080709,7.6727506797782254,6.453516397075445
6.572853109676711,1.8473287099830815,3.871535705513302,5.0994647117470375,5.113214060741935,3.673939797315495,1.5145388683531158,3.4237135429383434,4.789943886898493,5.422626498095161
2.1514550423760386,1.5544560222377872,2.73738958522139,1.7580514987397111,0.7744002314054536,3.4449703033956864,1.4097080647988764,3.8171770708966,2.601841655338048,2.2332061951389703
3.135671535545515,2.272069621595015,2.2080233307234356,5.111266100964113,1.4634021169985314,9.220604835327846,2.4078430422087735,2.4559100395768367,3.845768395217597,6.619628411952536
4.138536186987766,4.6602966920922695,0.8567782072944168,2.1401112759513468,3.076715021602805,5.042581096377038,2.3946604893252603,1.906603799146538,3.463094570783751,4.184646255575085
3.1353891021176734,1.15611603197112,1.9898490892097087,3.771738175290688,3.8819988964912864,2.370835010067846,4.896989266270006,6.137168005154773,1.6179139886031588,2.998048428586426
3.7670634439380786,4.542093727658893,4.878349558776301,7.756684234521294,4.510678419032368,3.7955702075728452,5.958870997028727,4.132556570914779,6.134989813681779,5.083232534148655
