0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.027232118144018408,0.026527386341695505,0.020165759022896326,0.03280727495201885,0.012929573045521526,0.02671371755599367,0.017852261340935642
0.0,0.0,0.0,0.017271393672274146,0.01785333489915982,0.02036332904438598,0.01387826638663592,0.015081001678418818,0.013461601370424878,0.002002321708102027
0.0,0.0,0.0,0.03540423247189155,0.037779737367969926,0.02789815056861192,0.012599983793283026,0.012763909558595087,0.008521661979173955,0.006158309370545988
0.0,0.0,0.020537801874939327,0.04480267004336082,0.018720781384418746,0.02407175306278176,0.02644113339812943,0.013328248085196183,0.022034445249556982,0.03397638554770765
0.04874423042781577,0.06022922031557897,0.06050046800199058,0.03319153655775121,0.03213246459288827,0.032968449011933146,0.014170566870938081,0.018728368940160778,0.026907782243161812,0.016578944302023793
0.055999999999999994,0.08024830836499805,0.04775860378006292,0.04981805003032627,0.05139071517171197,0.025184988654795303,0.01940667121532515,0.01994530799164884,0.016325097572748144,0.013041498897775299
0.015567462992378678,0.023325418546976066,0.01615014990016904,0.02601555927139795,0.03493617396955733,0.015911063965155427,0.014364214581940144,0.021508798829593327,0.023126326293223774,0.022773481782831995
0.012664991614215991,0.012664991614215994,0.01551138352572852,0.012288231710956804,0.014063402760301482,0.018377741346451815,0.005409348055663813,0.01595449366436875,0.027926711361920986,0.025716470809949276
0.024366446840261312,0.03485780573927888,0.019104165916131313,0.015511383525728518,0.02422205101855959,0.02371824560685006,0.027738414053201415,0.03266779637454759,0.015967102808878572,0.011507364462677683
0.015511383525728518,0.012664991614215991,0.012664991614215991,0.012664991614215993,0.04438978595184106,0.020933215792019698,0.012236359363271481,0.030600138619597622,0.012486767605470383,0.0032662034481644397
0.01551138352572852,0.012664991614215993,0.022815317253958505,0.02436644684026131,0.015511383525728518,0.013704826798698961,0.0,0.01809311387973507,0.02693816856169535,0.025774884791999977
0.015511383525728518,0.024366446840261312,0.041107469877622496,0.015511383525728518,0.012664991614215991,0.03748788621852547,0.019312760811839726,0.015673234888232704,0.02196943228399881,0.01283772898029315
0.015511383525728518,0.01551138352572852,0.012664991614215993,0.019161228167426846,0.012288231710956804,0.012288231710956804,0.01551138352572852,0.011123240895163207,0.023327111875893137,0.029042070832439593
