0,1,2,3,4,5,6,7,8,9
0.08717797887081347,0.13448561446922086,0.12067787492855014,0.02943343720612075,0.10762881326185918,0.08296770958479091,0.05289676661198434,0.07051043148338772,0.059358887842194334,0.08623573151828393
0.12649110640673517,0.12649110640673517,0.15045491939247008,0.11780433355761365,0.11404498514690818,0.13572913846482934,0.06773114656592819,0.10723236927459645,0.06941053306978248,0.0957530103082432
0.14973665961010274,0.2033480446028129,0.09330965983005375,0.0993657905661265,0.12605236977287587,0.12405569713665922,0.07491088640555073,0.0586543379847301,0.17003147410487987,0.025101534295572575
0.2194599648136068,0.14169449777815576,0.09023163621914813,0.11078721885700696,0.11899473749479896,0.08333056749939476,0.0907427210496779,0.09045364256573574,0.0817187079250053,0.07596355741535352
0.19098525360244256,0.16031897558932506,0.09622370331281778,0.06998184656789719,0.11313027450298507,0.10381583051517282,0.14024245199720528,0.08408880794176453,0.04054907519859946,0.08960864451867405
0.16889886791721748,0.16811775041411972,0.16464561572146658,0.12075723530041198,0.12538119712818746,0.08732990491290692,0.04064083731694687,0.03140464380292714,0.08474210026099567,0.11270782957852413
0.052991615338264936,0.10717803422082156,0.03880599957931086,0.09398418849437826,0.04748265787960751,0.08284951165877256,0.11115127391192126,0.13584852355740518,0.0719283451126767,0.09064637966683907
0.1063660822615487,0.14232048026340302,0.07322571196309023,0.1000740042106045,0.08419003242497851,0.08419003242497851,0.1183643293714241,0.08554306724496406,0.15292728708653547,0.11315412992591804
0.06775091497008616,0.1000740042106045,0.09210202130721572,0.1051408182388412,0.07845744288726376,0.10885433371786876,0.07514706505208367,0.08503420300368499,0.10952758054422457,0.07977918181165017
0.08251285642598778,0.09367128680689817,0.06710844483108122,0.05661472424407873,0.16057415280583748,0.10115427959828809,0.0695573370333652,0.05603822814574132,0.10021534517067023,0.17769731565115435
