0,1,2
1.3877787807814457e-17,1.3877787807814457e-17,0.019820460674599704
0.0,0.0469041575982343,0.007023798828351996
0.0,0.038953491365074956,0.02307218253210469
0.03385733384666437,0.013741242810857956,0.01299441393527569
0.014925835756804813,0.02473014622055145,0.023826981041529277
