0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,137.59813485129857,75.69156814740863,67.2900027798888,41.390619596847266,39.53858297836223,23.589293963333258
0.0,0.0,0.0,333.15571514572355,96.77668671721506,36.24540286057483,47.347406570524186,22.88288394493824,26.98702003093544,49.18722785527105
0.0,340.1582767857747,0.0,91.53462671420718,23.654923804091407,51.749536333226004,33.5487763719959,40.405599509914154,30.447248940618557,44.271043607763374
44.21018578344122,21.700058228133052,29.581722660545335,26.453938018806706,46.35315463966661,27.344810580792046,26.854700898165,21.30572577923865,48.56970085780615,28.293445509032892
46.17448946613594,85.31375650007571,29.764877782068886,60.824409693986425,23.883730711542405,25.86797721040738,26.42173327094182,25.4366245106392,28.9722184418143,36.65644673119027
29.348574022652315,24.94893604873886,26.8696217292038,29.07220835277345,47.211787391038776,17.86627442334105,24.7153768265482,31.44496257638722,29.14807597265907,22.204116649467824
30.893728694053248,17.94871805193612,42.23045180699839,29.083868681650955,35.14117761612287,42.80493600584039,22.610676098097457,28.6221097461699,65.15726852744754,30.822459082089342
24.92512811414903,18.614508896531795,38.02278342334992,40.4308581680581,29.044674531570173,20.394424688040537,26.032068276128786,80.90781248751497,27.974947663990104,38.18965556592616
45.93619309324654,36.887916905785076,20.711981515711198,55.90281505629499,31.972183825920684,38.8916530201532,34.607548687526915,28.06046903772376,25.14483402858459,48.03903613643787
35.854627286825554,31.08114093368105,33.67853873828683,40.2400285451337,52.979270346718714,42.006928355179355,26.731846707766685,27.98465350446919,28.822471613366815,35.86237778086995
27.225459593388354,26.8482618159654,37.40373552847364,17.894709332280673,31.922027077123754,33.816848845150496,28.93522906044534,28.97501945319142,22.462243695338422,25.201822981704375
31.68710977449781,41.25335457105611,32.881909425770075,42.94812487288708,46.25268126453149,27.72419421565243,21.800563608928744,24.199870173646808,19.431082650888754,35.35791949724597
26.874271805963815,35.89747028243943,28.87825950963803,36.361040927864856,36.435808369469704,23.79618987444303,26.957307635840078,38.51360243568214,16.86522168942964,28.44381612209541
