0,1,2,3,4,5,6,7,8,9
4.117687186939693,8.44053017665522,11.936017334544383,7.297100508937573,10.07336717535551,15.973812270153683,5.922765371493189,5.968019078044714,8.953691341394366,9.707347583213558
7.212925031308897,5.2125150424538385,12.298790742019701,3.6186642224412973,9.422681731824392,6.701023723032034,6.10970715093665,7.447727777262344,7.352260143650247,2.153289756010425
7.020476887668096,3.322882858233547,4.316497102812251,9.231584398319763,9.90606109553735,3.455717633391206,7.488388417670646,8.750020241760819,5.962659060701411,6.877454050061542
10.211308058576577,5.758010864636317,6.651855406833915,8.482884686464585,2.9517922081718924,7.322160675815573,7.267675802939614,5.342424013985019,5.448045550906079,8.674886174110148
6.616873922100095,9.205147486905709,5.84744462410963,9.022965698273975,8.013466445710655,4.063615429976621,8.639157872407148,9.026808605987716,4.605422743012744,4.4978941554976695
5.779577167704334,8.23164004818016,4.6226101313589165,9.327156779283465,6.713618533508471,4.497090940002512,11.052610190565167,13.065700339351816,6.655429850211272,4.748411900249978
6.4584711535479515,4.867025569843793,3.789604667258005,9.927631653439017,9.119775553312754,5.835540800659561,4.778047059683852,5.86933334947532,10.271019124210099,6.80037803747373
8.545874869741791,5.498134254728411,8.613306098613538,8.381463904796487,6.049718393254867,5.508619631316378,4.932331814084956,6.077823596593045,7.44590527741816,7.881114969775612
7.606123183533105,1.9603471983838656,7.263255617744146,6.801467338181013,3.757312960548721,6.870624911924816,3.914973937651933,6.2809255469959115,10.154276762432662,5.0558388801797065
4.399714616262549,6.609348356965137,8.192397522186498,7.386785691503316,3.083205557847929,13.122472553307972,3.911469704182295,5.99801141772916,4.320449259784355,7.468642862958165
7.89622891510667,5.942438027457619,4.520879878706121,7.417144166260606,4.947312492426596,6.433967819198221,7.348999836366888,4.054557983879912,9.729927125345718,6.781746691829079
8.35688081827518,4.548122443613092,5.669565502015945,5.142327642672982,6.355883644418894,2.9622718113674456,4.405537539928972,11.259811838409453,7.357240555171711,5.50343874583528
7.241285187792488,4.177504016704686,6.069187801517765,7.118060508857046,5.808263824363822,8.875116186753324,7.577736752071468,5.302082692627769,7.637157532260491,6.967505834900098
