0,1,2
0.0,65.32325228270072,25.65625924449793
25.801296241431956,20.531280036917014,48.995901972994794
78.61319069378283,94.988930776151,29.294321447850507
51.80359682991025,46.690679466464246,43.20590292488233
27.095149445129902,29.24534369601949,24.864753510383355
