0,1,2,3,4,5,6,7,8,9
-0.8583620045050985,-0.5992096446289218,0.7978845551007977,-29.879747292419164,-1.191340327128777,-15.541258159497223,-4.7640472651994745,1.8298096656658789,-6.860987908057278,-1.5811838281929465
0.0,0.0,1.048152494225509,-8.981780209473012,-0.09056183293321363,3.0844057084556247,-2.764321623952806,-7.164002879375509,-2.045651486920222,0.6417754657104517
0.6044747554775757,2.2435608724999474,3.8725728940288304,7.260957818982391,-4.39883450163331,0.3775372341157171,3.0493062105268165,1.0925251086950756,4.9363889601088715,2.7054597157064615
5.596954314377397,4.243954661219123,2.794297865824923,4.518605033300223,8.408313383451809,6.180446012516794,2.9818806984381725,4.904590389097757,1.953080608335202,2.3908923126388566
4.4848939993979915,5.823341822445476,3.8686824752664606,6.039169311311998,10.449134375815138,3.229128351883452,5.470066202530758,2.3721776976253097,3.0685978070983597,3.2313723424765053
5.91121531628207,5.243024149759565,4.5979894107373855,6.94005156356715,7.3900739715747505,4.13375692349412,4.846624940368732,6.068309829413114,7.673281860766933,4.168915081785989
8.396346520130963,6.530588479451261,6.7077297742939255,4.954665121015897,6.136825853292113,6.214187817055318,5.600704713517335,4.985103347217082,3.084762266959462,4.3340514951187075
7.484142068002873,5.426072480617796,4.569889985641188,5.602979550322037,8.292680321519251,7.555102904892143,7.6150386867921345,4.490665571001477,3.1923229388309435,5.9619194330039464
3.700927026149997,8.656995172238215,5.252050588375644,6.198982265465505,11.081292918909343,5.700588731638403,8.465315761418825,3.769559445894457,5.887483821629433,4.416662127683161
4.836131838209711,4.42678054499982,7.4110515266634325,7.165498748498362,3.91681883494116,4.609142828690947,8.224263345400834,5.293178655541669,9.51802166067734,6.048119265593217
