0,1,2,3,4,5,6,7,8,9
0.099498743710662,0.099498743710662,0.099498743710662,0.12991694170272877,0.21743113340521963,0.24777679908141215,0.2744880374628786,0.3007205116729827,0.3100747930650581,0.3129876942709009
0.099498743710662,0.099498743710662,0.099498743710662,0.16982843978738466,0.1918886615539815,0.24936987554680715,0.2849340164355628,0.2862386476148452,0.29113362102056123,0.3139362844715107
0.099498743710662,0.099498743710662,0.099498743710662,0.12839992337644232,0.23024485107034906,0.25322261588343775,0.28344530408600704,0.3017897987221901,0.3081028745031645,0.3120610120244063
0.099498743710662,0.099498743710662,0.11626778872132101,0.1780244948230039,0.17108340756589108,0.28446537698722574,0.2914804735563299,0.3020303921842626,0.31924047867171274,0.2973644316745255
0.0397994974842648,0.11105152416863737,0.15524075937568754,0.21498446897609944,0.24973486884931945,0.28798104342082576,0.30505605228311117,0.3000154132654541,0.2904754228067404,0.3016705796159619
0.027999999999999997,0.14268920423268253,0.198492105044455,0.25880139468553087,0.2779909969659809,0.26777923061069886,0.30984412389512933,0.30407595217168726,0.3024789103214309,0.3058920059538976
0.24527057323694765,0.2901308753814533,0.29089374805623114,0.2949291282254033,0.2864602306575362,0.29473180697626905,0.2924272034873705,0.312693734463785,0.3043766959413604,0.33027468647700964
0.325329983228432,0.306332495807108,0.312664991614216,0.30752072997022145,0.2827759195950065,0.30430619221928906,0.3038926437964774,0.3307951845657878,0.2959731386334036,0.2908584933074519
0.31844352131638776,0.3069608010463921,0.30059113567211015,0.318997487421324,0.3121110255092798,0.3216169224797308,0.2691293004966445,0.3096333558905292,0.30157097278732037,0.3040190463821685
0.318997487421324,0.306332495807108,0.306332495807108,0.306332495807108,0.32365034667546666,0.30285607221352645,0.3158326637786739,0.32351759073729114,0.30620921056487993,0.31072388372160126
0.312664991614216,0.306332495807108,0.3247760171234958,0.3184435213163878,0.318997487421324,0.2975435728131557,0.3,0.3145673842440359,0.29501582173595653,0.31348948198298315
0.318997487421324,0.31844352131638776,0.3351271041265692,0.318997487421324,0.306332495807108,0.3414595999336772,0.33218521530890666,0.32158101577695514,0.3033106395184956,0.3235972693250494
0.318997487421324,0.312664991614216,0.306332495807108,0.3311085129306038,0.30752072997022145,0.3075207299702214,0.312664991614216,0.30989719829644824,0.3146042686479787,0.3200571169678368
